pdf x_grid
7.53427917131e-06 -53.4866943359
7.58916745722e-06 -52.5902392241
7.64428102057e-06 -51.6937841123
7.69961946634e-06 -50.7973290005
7.75518239104e-06 -49.9008738887
7.81096938275e-06 -49.0044187768
7.86698002112e-06 -48.107963665
7.92321387738e-06 -47.2115085532
7.97967051436e-06 -46.3150534414
8.03634948646e-06 -45.4185983296
8.09325033966e-06 -44.5221432177
8.15037261156e-06 -43.6256881059
8.20771583133e-06 -42.7292329941
8.26527951977e-06 -41.8327778823
8.32306318925e-06 -40.9363227705
8.38106634374e-06 -40.0398676586
8.43928847884e-06 -39.1434125468
8.4977290817e-06 -38.246957435
8.5563876311e-06 -37.3505023232
8.6152635974e-06 -36.4540472114
8.67435644253e-06 -35.5575920995
8.73366562004e-06 -34.6611369877
8.79319057501e-06 -33.7646818759
8.85293074413e-06 -32.8682267641
8.91288555564e-06 -31.9717716523
8.97305442932e-06 -31.0753165404
9.03343677652e-06 -30.1788614286
9.09403200011e-06 -29.2824063168
9.15483949449e-06 -28.385951205
9.21585864558e-06 -27.4894960932
9.27708883079e-06 -26.5930409813
9.33852941903e-06 -25.6965858695
9.40017977067e-06 -24.8001307577
9.46203923755e-06 -23.9036756459
9.52410716296e-06 -23.0072205341
9.5863828816e-06 -22.1107654222
9.64886571959e-06 -21.2143103104
9.71155499443e-06 -20.3178551986
9.774450015e-06 -19.4214000868
9.83755008152e-06 -18.524944975
9.90085448556e-06 -17.6284898631
9.96436250998e-06 -16.7320347513
1.00280734289e-05 -15.8355796395
1.00919865078e-05 -14.9391245277
1.01561010033e-05 -14.0426694159
1.02204161632e-05 -13.146214304
1.02849312266e-05 -12.2497591922
1.03496454237e-05 -11.3533040804
1.04145579759e-05 -10.4568489686
1.04796680955e-05 -9.56039385677
1.05449749862e-05 -8.66393874495
1.06104778423e-05 -7.76748363313
1.06761758497e-05 -6.87102852131
1.07420681847e-05 -5.97457340949
1.08081540149e-05 -5.07811829767
1.08744324987e-05 -4.18166318585
1.09409027855e-05 -3.28520807403
1.10075640155e-05 -2.38875296221
1.10744153195e-05 -1.49229785039
1.11414558195e-05 -0.595842738571
1.12086846279e-05 0.300612373249
1.1276100848e-05 1.19706748507
1.13437035736e-05 2.09352259689
1.14114918895e-05 2.98997770871
1.14794648706e-05 3.88643282053
1.15476215829e-05 4.78288793235
1.16159610825e-05 5.67934304417
1.16844824162e-05 6.57579815599
1.17531846212e-05 7.47225326781
1.18220667252e-05 8.36870837963
1.18911277462e-05 9.26516349145
1.19603666925e-05 10.1616186033
1.20297825628e-05 11.0580737151
1.20993743461e-05 11.9545288269
1.21691410214e-05 12.8509839387
1.22390815581e-05 13.7474390505
1.23091949157e-05 14.6438941624
1.23794800437e-05 15.5403492742
1.24499358818e-05 16.436804386
1.25205613597e-05 17.3332594978
1.25913553971e-05 18.2297146096
1.26623169036e-05 19.1261697215
1.27334447787e-05 20.0226248333
1.28047379119e-05 20.9190799451
1.28761951824e-05 21.8155350569
1.29478154594e-05 22.7119901687
1.30195976016e-05 23.6084452806
1.30915404576e-05 24.5049003924
1.31636428658e-05 25.4013555042
1.3235903654e-05 26.297810616
1.33083216399e-05 27.1942657278
1.33808956306e-05 28.0907208397
1.34536244229e-05 28.9871759515
1.3526506803e-05 29.8836310633
1.35995415467e-05 30.7800861751
1.36727274194e-05 31.6765412869
1.37460631756e-05 32.5729963988
1.38195475596e-05 33.4694515106
1.38931793048e-05 34.3659066224
1.39669571342e-05 35.2623617342
1.40408797599e-05 36.158816846
1.41149458836e-05 37.0552719579
1.41891541961e-05 37.9517270697
1.42635033776e-05 38.8481821815
1.43379920974e-05 39.7446372933
1.44126190143e-05 40.6410924051
1.4487382776e-05 41.537547517
1.45622820198e-05 42.4340026288
1.46373153719e-05 43.3304577406
1.47124814477e-05 44.2269128524
1.47877788521e-05 45.1233679642
1.48632061789e-05 46.0198230761
1.4938762011e-05 46.9162781879
1.50144449208e-05 47.8127332997
1.50902534696e-05 48.7091884115
1.51661862079e-05 49.6056435233
1.52422416755e-05 50.5020986352
1.53184184013e-05 51.398553747
1.53947149033e-05 52.2950088588
1.5471129689e-05 53.1914639706
1.55476612547e-05 54.0879190824
1.56243080862e-05 54.9843741943
1.57010686585e-05 55.8808293061
1.57779414357e-05 56.7772844179
1.58549248715e-05 57.6737395297
1.59320174086e-05 58.5701946415
1.60092174792e-05 59.4666497534
1.60865235048e-05 60.3631048652
1.61639338963e-05 61.259559977
1.62414470541e-05 62.1560150888
1.6319061368e-05 63.0524702006
1.63967752173e-05 63.9489253125
1.64745869709e-05 64.8453804243
1.65524949873e-05 65.7418355361
1.66304976148e-05 66.6382906479
1.67085931911e-05 67.5347457597
1.6786780044e-05 68.4312008716
1.68650564908e-05 69.3276559834
1.69434208389e-05 70.2241110952
1.70218713857e-05 71.120566207
1.71004064185e-05 72.0170213188
1.71790242147e-05 72.9134764307
1.7257723042e-05 73.8099315425
1.73365011583e-05 74.7063866543
1.74153568117e-05 75.6028417661
1.7494288241e-05 76.4992968779
1.75732936753e-05 77.3957519897
1.76523713345e-05 78.2922071016
1.77315194289e-05 79.1886622134
1.78107361601e-05 80.0851173252
1.78900197202e-05 80.981572437
1.79693682924e-05 81.8780275488
1.80487800514e-05 82.7744826607
1.81282531626e-05 83.6709377725
1.82077857833e-05 84.5673928843
1.82873760621e-05 85.4638479961
1.8367022139e-05 86.3603031079
1.84467221463e-05 87.2567582198
1.85264742076e-05 88.1532133316
1.86062764392e-05 89.0496684434
1.8686126949e-05 89.9461235552
1.87660238376e-05 90.842578667
1.88459651981e-05 91.7390337789
1.8925949116e-05 92.6354888907
1.90059736698e-05 93.5319440025
1.9086036931e-05 94.4283991143
1.91661369642e-05 95.3248542261
1.92462718273e-05 96.221309338
1.93264395718e-05 97.1177644498
1.94066382427e-05 98.0142195616
1.9486865879e-05 98.9106746734
1.95671205139e-05 99.8071297852
1.96474001745e-05 100.703584897
1.97277028827e-05 101.600040009
1.98080266547e-05 102.496495121
1.9888369502e-05 103.392950233
1.99687294308e-05 104.289405344
2.00491044428e-05 105.185860456
2.0129492535e-05 106.082315568
2.02098917004e-05 106.97877068
2.02902999278e-05 107.875225792
2.03707152021e-05 108.771680903
2.04511355048e-05 109.668136015
2.0531558814e-05 110.564591127
2.06119831047e-05 111.461046239
2.0692406349e-05 112.357501351
2.07728265165e-05 113.253956463
2.08532415744e-05 114.150411574
2.09336494878e-05 115.046866686
2.10140482201e-05 115.943321798
2.1094435733e-05 116.83977691
