pdf x_grid
7.52475020298e-07 -71.4096984863
7.56023335728e-07 -70.4542485926
7.59569312111e-07 -69.4987986988
7.63112857938e-07 -68.5433488051
7.66653883134e-07 -67.5878989114
7.70192299078e-07 -66.6324490176
7.73728018619e-07 -65.6769991239
7.77260956093e-07 -64.7215492301
7.80791027342e-07 -63.7660993364
7.84318149726e-07 -62.8106494426
7.87842242144e-07 -61.8551995489
7.91363225049e-07 -60.8997496551
7.94881020459e-07 -59.9442997614
7.98395551979e-07 -58.9888498677
8.01906744811e-07 -58.0333999739
8.05414525769e-07 -57.0779500802
8.08918823297e-07 -56.1225001864
8.12419567477e-07 -55.1670502927
8.1591669005e-07 -54.2116003989
8.19410124421e-07 -53.2561505052
8.22899805677e-07 -52.3007006114
8.26385670602e-07 -51.3452507177
8.2986765768e-07 -50.389800824
8.33345707118e-07 -49.4343509302
8.36819760849e-07 -48.4789010365
8.40289762549e-07 -47.5234511427
8.43755657643e-07 -46.568001249
8.4721739332e-07 -45.6125513552
8.50674918541e-07 -44.6571014615
8.54128184048e-07 -43.7016515677
8.57577142377e-07 -42.746201674
8.61021747863e-07 -41.7907517803
8.64461956652e-07 -40.8353018865
8.67897726708e-07 -39.8798519928
8.71329017823e-07 -38.924402099
8.74755791623e-07 -37.9689522053
8.78178011577e-07 -37.0135023115
8.81595643001e-07 -36.0580524178
8.85008653072e-07 -35.102602524
8.88417010826e-07 -34.1471526303
8.91820687171e-07 -33.1917027366
8.9521965489e-07 -32.2362528428
8.98613888648e-07 -31.2808029491
9.02003364994e-07 -30.3253530553
9.05388062372e-07 -29.3699031616
9.08767961119e-07 -28.4144532678
9.12143043476e-07 -27.4590033741
9.15513293587e-07 -26.5035534803
9.18878697506e-07 -25.5481035866
9.22239243197e-07 -24.5926536929
9.25594920542e-07 -23.6372037991
9.28945721342e-07 -22.6817539054
9.32291639318e-07 -21.7263040116
9.35632670113e-07 -20.7708541179
9.389688113e-07 -19.8154042241
9.42300062375e-07 -18.8599543304
9.45626424768e-07 -17.9045044366
9.48947901836e-07 -16.9490545429
9.52264498868e-07 -15.9936046492
9.55576223088e-07 -15.0381547554
9.58883083649e-07 -14.0827048617
9.62185091641e-07 -13.1272549679
9.65482260086e-07 -12.1718050742
9.68774603938e-07 -11.2163551804
9.72062140085e-07 -10.2609052867
