pdf x_grid
4.11728746362e-05 -60.0611419678
4.13905404583e-05 -59.0994196618
4.1608128784e-05 -58.1376973559
4.1825630093e-05 -57.1759750499
4.204303488e-05 -56.2142527439
4.22603336562e-05 -55.252530438
4.24775169499e-05 -54.290808132
4.26945753072e-05 -53.3290858261
4.29114992928e-05 -52.3673635201
4.3128279491e-05 -51.4056412141
4.33449065064e-05 -50.4439189082
4.35613709646e-05 -49.4821966022
4.37776635127e-05 -48.5204742963
4.39937748207e-05 -47.5587519903
4.42096955815e-05 -46.5970296844
4.44254165119e-05 -45.6353073784
4.46409283534e-05 -44.6735850724
4.48562218726e-05 -43.7118627665
4.50712878619e-05 -42.7501404605
4.52861171403e-05 -41.7884181546
4.55007005538e-05 -40.8266958486
4.57150289759e-05 -39.8649735426
4.59290933087e-05 -38.9032512367
4.61428844828e-05 -37.9415289307
4.63563934582e-05 -36.9798066248
4.65696112246e-05 -36.0180843188
4.67825288021e-05 -35.0563620128
4.69951372418e-05 -34.0946397069
4.72074276258e-05 -33.1329174009
4.7419391068e-05 -32.171195095
4.76310187145e-05 -31.209472789
4.78423017437e-05 -30.2477504831
4.80532313673e-05 -29.2860281771
4.82637988301e-05 -28.3243058711
4.84739954104e-05 -27.3625835652
4.86838124209e-05 -26.4008612592
4.88932412083e-05 -25.4391389533
4.9102273154e-05 -24.4774166473
4.93108996743e-05 -23.5156943413
4.95191122208e-05 -22.5539720354
4.97269022803e-05 -21.5922497294
4.99342613754e-05 -20.6305274235
5.01411810646e-05 -19.6688051175
5.03476529424e-05 -18.7070828116
5.05536686396e-05 -17.7453605056
5.07592198232e-05 -16.7836381996
5.09642981972e-05 -15.8219158937
5.1168895502e-05 -14.8601935877
5.13730035148e-05 -13.8984712818
5.15766140498e-05 -12.9367489758
5.17797189584e-05 -11.9750266698
5.19823101287e-05 -11.0133043639
5.21843794863e-05 -10.0515820579
5.23859189937e-05 -9.08985975197
5.25869206508e-05 -8.12813744601
5.27873764946e-05 -7.16641514005
5.29872785994e-05 -6.20469283409
5.31866190766e-05 -5.24297052813
5.33853900748e-05 -4.28124822217
5.35835837797e-05 -3.31952591621
5.37811924142e-05 -2.35780361026
5.3978208238e-05 -1.3960813043
5.4174623548e-05 -0.434358998339
5.43704306775e-05 0.52736330762
5.45656219969e-05 1.48908561358
5.4760189913e-05 2.45080791954
5.49541268691e-05 3.4125302255
5.51474253449e-05 4.37425253145
5.53400778562e-05 5.33597483741
5.55320769548e-05 6.29769714337
5.57234152284e-05 7.25941944933
5.59140853004e-05 8.22114175529
5.61040798295e-05 9.18286406125
5.62933915099e-05 10.1445863672
5.64820130707e-05 11.1063086732
5.66699372761e-05 12.0680309791
5.68571569245e-05 13.0297532851
5.70436648492e-05 13.991475591
5.72294539173e-05 14.953197897
5.741451703e-05 15.914920203
5.75988471221e-05 16.8766425089
5.77824371618e-05 17.8383648149
5.79652801507e-05 18.8000871208
5.81473691229e-05 19.7618094268
5.83286971453e-05 20.7235317328
5.85092573173e-05 21.6852540387
5.86890427702e-05 22.6469763447
5.88680466671e-05 23.6086986506
5.90462622026e-05 24.5704209566
5.92236826025e-05 25.5321432625
5.94003011237e-05 26.4938655685
5.95761110535e-05 27.4555878745
5.97511057096e-05 28.4173101804
5.992527844e-05 29.3790324864
6.0098622622e-05 30.3407547923
6.02711316628e-05 31.3024770983
6.04427989986e-05 32.2641994043
6.06136180943e-05 33.2259217102
6.07835824438e-05 34.1876440162
6.09526855688e-05 35.1493663221
6.11209210195e-05 36.1110886281
6.12882823736e-05 37.072810934
6.14547632361e-05 38.03453324
6.16203572394e-05 38.996255546
6.17850580428e-05 39.9579778519
6.19488593321e-05 40.9197001579
6.21117548194e-05 41.8814224638
6.2273738243e-05 42.8431447698
6.24348033672e-05 43.8048670758
6.25949439817e-05 44.7665893817
6.27541539014e-05 45.7283116877
6.29124269666e-05 46.6900339936
6.30697570423e-05 47.6517562996
6.32261380184e-05 48.6134786056
6.33815638088e-05 49.5752009115
6.3536028352e-05 50.5369232175
6.36895256104e-05 51.4986455234
6.38420495702e-05 52.4603678294
6.39935942414e-05 53.4220901353
6.41441536572e-05 54.3838124413
6.42937218745e-05 55.3455347473
6.44422929731e-05 56.3072570532
6.45898610558e-05 57.2689793592
6.47364202484e-05 58.2307016651
6.48819646995e-05 59.1924239711
6.50264885803e-05 60.1541462771
6.51699860844e-05 61.115868583
6.53124514282e-05 62.077590889
6.54538788501e-05 63.0393131949
6.55942626113e-05 64.0010355009
6.57335969948e-05 64.9627578068
6.58718763061e-05 65.9244801128
6.60090948729e-05 66.8862024188
6.61452470451e-05 67.8479247247
6.62803271948e-05 68.8096470307
6.64143297162e-05 69.7713693366
6.65472490259e-05 70.7330916426
6.66790795628e-05 71.6948139486
6.68098157881e-05 72.6565362545
6.69394521854e-05 73.6182585605
6.70679832608e-05 74.5799808664
6.71954035432e-05 75.5417031724
6.73217075839e-05 76.5034254784
6.74468899574e-05 77.4651477843
6.7570945261e-05 78.4268700903
6.76938681153e-05 79.3885923962
6.78156531641e-05 80.3503147022
6.79362950749e-05 81.3120370081
6.80557885389e-05 82.2737593141
6.81741282712e-05 83.2354816201
6.82913090113e-05 84.197203926
6.8407325523e-05 85.158926232
6.8522172595e-05 86.1206485379
6.86358450408e-05 87.0823708439
6.87483376996e-05 88.0440931499
6.88596454359e-05 89.0058154558
6.89697631405e-05 89.9675377618
6.90786857303e-05 90.9292600677
6.91864081491e-05 91.8909823737
6.92929253678e-05 92.8527046796
6.93982323846e-05 93.8144269856
6.9502324226e-05 94.7761492916
6.96051959464e-05 95.7378715975
6.97068426294e-05 96.6995939035
6.98072593875e-05 97.6613162094
6.99064413633e-05 98.6230385154
7.00043837294e-05 99.5847608214
7.01010816892e-05 100.546483127
7.01965304774e-05 101.508205433
7.02907253605e-05 102.469927739
7.03836616372e-05 103.431650045
7.04753346395e-05 104.393372351
7.05657397325e-05 105.355094657
7.06548723158e-05 106.316816963
7.07427278233e-05 107.278539269
7.08293017246e-05 108.240261575
7.09145895252e-05 109.201983881
7.09985867671e-05 110.163706187
7.10812890298e-05 111.125428493
7.11626919306e-05 112.087150799
7.12427911257e-05 113.048873105
7.13215823106e-05 114.010595411
7.13990612207e-05 114.972317717
7.14752236325e-05 115.934040023
7.15500653639e-05 116.895762329
7.16235822753e-05 117.857484635
7.169577027e-05 118.819206941
7.17666252953e-05 119.780929246
7.1836143343e-05 120.742651552
7.19043204506e-05 121.704373858
7.19711527014e-05 122.666096164
7.20366362263e-05 123.62781847
7.21007672036e-05 124.589540776
7.21635418607e-05 125.551263082
7.22249564743e-05 126.512985388
7.22850073715e-05 127.474707694
7.23436909309e-05 128.43643
7.24010035829e-05 129.398152306
7.24569418111e-05 130.359874612
7.25115021529e-05 131.321596918
7.25646812005e-05 132.283319224
7.26164756017e-05 133.24504153
7.26668820607e-05 134.206763836
7.27158973394e-05 135.168486142
7.27635182578e-05 136.130208448
7.28097416951e-05 137.091930754
7.2854564591e-05 138.05365306
7.28979839458e-05 139.015375366
7.29399968221e-05 139.977097672
7.29806003451e-05 140.938819978
7.30197917041e-05 141.900542284
7.30575681529e-05 142.862264589
7.30939270111e-05 143.823986895
7.31288656648e-05 144.785709201
7.31623815675e-05 145.747431507
7.31944722413e-05 146.709153813
7.32251352773e-05 147.670876119
7.32543683373e-05 148.632598425
7.32821691538e-05 149.594320731
7.33085355317e-05 150.556043037
7.33334653486e-05 151.517765343
7.33569565561e-05 152.479487649
7.33790071807e-05 153.441209955
7.33996153245e-05 154.402932261
7.3418779166e-05 155.364654567
7.34364969613e-05 156.326376873
7.34527670448e-05 157.288099179
7.34675878303e-05 158.249821485
7.34809578112e-05 159.211543791
7.34928755623e-05 160.173266097
7.350333974e-05 161.134988403
7.35123490832e-05 162.096710709
7.35199024145e-05 163.058433015
7.35259986406e-05 164.020155321
7.35306367533e-05 164.981877627
7.35338158304e-05 165.943599933
7.35355350363e-05 166.905322238
7.35357936229e-05 167.867044544
7.35345909303e-05 168.82876685
7.35319263878e-05 169.790489156
7.35277995141e-05 170.752211462
7.35222099187e-05 171.713933768
7.35151573021e-05 172.675656074
7.35066414568e-05 173.63737838
7.34966622678e-05 174.599100686
7.34852197134e-05 175.560822992
7.34723138659e-05 176.522545298
7.34579448921e-05 177.484267604
7.34421130541e-05 178.44598991
