pdf x_grid
2.96005401866e-06 -39.6758270264
2.99437468826e-06 -38.9395093471
3.02901602184e-06 -38.2031916677
3.06397983211e-06 -37.4668739884
3.09926792548e-06 -36.7305563091
3.13488210188e-06 -35.9942386298
3.17082415455e-06 -35.2579209505
3.20709586988e-06 -34.5216032712
3.24369902718e-06 -33.7852855919
3.28063539858e-06 -33.0489679125
3.31790674877e-06 -32.3126502332
3.35551483486e-06 -31.5763325539
3.39346140623e-06 -30.8400148746
3.43174820432e-06 -30.1036971953
3.47037696249e-06 -29.367379516
3.50934940586e-06 -28.6310618367
3.54866725114e-06 -27.8947441573
3.58833220647e-06 -27.158426478
3.62834597129e-06 -26.4221087987
3.66871023616e-06 -25.6857911194
3.70942668266e-06 -24.9494734401
3.75049698321e-06 -24.2131557608
3.79192280094e-06 -23.4768380815
3.83370578957e-06 -22.7405204021
3.87584759329e-06 -22.0042027228
3.91834984659e-06 -21.2678850435
3.96121417419e-06 -20.5315673642
4.0044421909e-06 -19.7952496849
4.04803550152e-06 -19.0589320056
4.0919957007e-06 -18.3226143263
4.13632437288e-06 -17.5862966469
4.18102309216e-06 -16.8499789676
4.22609342222e-06 -16.1136612883
4.27153691624e-06 -15.377343609
4.31735511677e-06 -14.6410259297
4.36354955571e-06 -13.9047082504
4.41012175418e-06 -13.1683905711
4.45707322249e-06 -12.4320728917
4.50440546006e-06 -11.6957552124
4.55211995535e-06 -10.9594375331
4.60021818579e-06 -10.2231198538
4.64870161777e-06 -9.48680217448
4.69757170657e-06 -8.75048449517
4.7468298963e-06 -8.01416681585
4.79647761989e-06 -7.27784913654
4.84651629906e-06 -6.54153145722
4.89694734426e-06 -5.80521377791
4.9477721547e-06 -5.06889609859
4.99899211825e-06 -4.33257841928
5.05060861155e-06 -3.59626073997
5.10262299987e-06 -2.85994306065
5.15503663721e-06 -2.12362538134
5.20785086626e-06 -1.38730770202
5.26106701839e-06 -0.650990022708
5.31468641371e-06 0.085327656606
5.36871036105e-06 0.82164533592
5.42314015802e-06 1.55796301523
5.47797709097e-06 2.29428069455
5.53322243511e-06 3.03059837386
5.58887745449e-06 3.76691605318
5.64494340205e-06 4.50323373249
5.70142151968e-06 5.23955141181
5.75831303828e-06 5.97586909112
5.81561917778e-06 6.71218677043
5.87334114724e-06 7.44850444975
5.93148014491e-06 8.18482212906
5.99003735827e-06 8.92113980838
6.04901396416e-06 9.65745748769
6.10841112879e-06 10.393775167
6.16823000788e-06 11.1300928463
6.22847174675e-06 11.8664105256
6.28913748036e-06 12.6027282049
6.35022833346e-06 13.3390458843
6.41174542067e-06 14.0753635636
6.47368984657e-06 14.8116812429
6.53606270586e-06 15.5479989222
6.59886508339e-06 16.2843166015
6.66209805438e-06 17.0206342808
6.72576268443e-06 17.7569519601
6.78986002975e-06 18.4932696395
6.8543911372e-06 19.2295873188
6.91935704448e-06 19.9659049981
6.98475878024e-06 20.7022226774
7.0505973642e-06 21.4385403567
7.11687380732e-06 22.174858036
7.18358911195e-06 22.9111757153
7.25074427194e-06 23.6474933947
7.3183402728e-06 24.383811074
7.38637809189e-06 25.1201287533
7.4548586985e-06 25.8564464326
7.52378305409e-06 26.5927641119
7.59315211237e-06 27.3290817912
7.66296681954e-06 28.0653994706
7.73322811437e-06 28.8017171499
7.80393692841e-06 29.5380348292
7.87509418618e-06 30.2743525085
7.94670080527e-06 31.0106701878
8.01875769657e-06 31.7469878671
8.09126576439e-06 32.4833055464
8.16422590669e-06 33.2196232258
8.23763901519e-06 33.9559409051
8.31150597558e-06 34.6922585844
8.38582766769e-06 35.4285762637
8.46060496564e-06 36.164893943
8.53583873805e-06 36.9012116223
8.61152984819e-06 37.6375293016
8.68767915415e-06 38.373846981
8.76428750904e-06 39.1101646603
8.84135576114e-06 39.8464823396
8.91888475409e-06 40.5828000189
8.99687532703e-06 41.3191176982
9.07532831483e-06 42.0554353775
9.15424454819e-06 42.7917530568
9.23362485389e-06 43.5280707362
9.31347005488e-06 44.2643884155
9.3937809705e-06 45.0007060948
9.47455841662e-06 45.7370237741
9.55580320583e-06 46.4733414534
9.63751614756e-06 47.2096591327
9.7196980483e-06 47.945976812
9.80234971168e-06 48.6822944914
9.88547193871e-06 49.4186121707
9.96906552786e-06 50.15492985
1.00531312753e-05 50.8912475293
1.01376699748e-05 51.6275652086
1.02226824184e-05 52.3638828879
1.0308169396e-05 53.1002005672
1.03941316956e-05 53.8365182466
1.04805701038e-05 54.5728359259
1.05674854056e-05 55.3091536052
1.06548783845e-05 56.0454712845
1.07427498229e-05 56.7817889638
1.08311005018e-05 57.5181066431
1.09199312015e-05 58.2544243224
1.10092427011e-05 58.9907420018
1.10990357791e-05 59.7270596811
1.11893112131e-05 60.4633773604
1.12800697801e-05 61.1996950397
1.13713122568e-05 61.936012719
1.14630394192e-05 62.6723303983
1.15552520432e-05 63.4086480776
1.16479509041e-05 64.144965757
1.17411367772e-05 64.8812834363
1.18348104378e-05 65.6176011156
1.1928972661e-05 66.3539187949
1.20236242216e-05 67.0902364742
1.2118765895e-05 67.8265541535
1.22143984562e-05 68.5628718328
1.23105226806e-05 69.2991895122
1.24071393437e-05 70.0355071915
1.2504249221e-05 70.7718248708
1.26018530884e-05 71.5081425501
1.26999517219e-05 72.2444602294
1.27985458979e-05 72.9807779087
1.28976363928e-05 73.717095588
1.29972239834e-05 74.4534132674
1.30973094466e-05 75.1897309467
1.31978935595e-05 75.926048626
1.32989770994e-05 76.6623663053
1.34005608438e-05 77.3986839846
1.35026455701e-05 78.1350016639
1.36052320561e-05 78.8713193432
1.37083210793e-05 79.6076370226
1.38119134172e-05 80.3439547019
1.39160098474e-05 81.0802723812
1.40206111472e-05 81.8165900605
1.41257180934e-05 82.5529077398
1.42313314628e-05 83.2892254191
1.43374520317e-05 84.0255430984
1.44440805757e-05 84.7618607778
1.455121787e-05 85.4981784571
1.46588646888e-05 86.2344961364
1.47670218057e-05 86.9708138157
1.48756899931e-05 87.707131495
1.49848700224e-05 88.4434491743
1.50945626638e-05 89.1797668536
1.5204768686e-05 89.916084533
1.53154888562e-05 90.6524022123
1.54267239398e-05 91.3887198916
1.55384747006e-05 92.1250375709
1.56507419e-05 92.8613552502
1.57635262975e-05 93.5976729295
1.58768286502e-05 94.3339906088
1.59906497123e-05 95.0703082882
1.61049902357e-05 95.8066259675
1.62198509689e-05 96.5429436468
1.63352326576e-05 97.2792613261
1.6451136044e-05 98.0155790054
1.65675618664e-05 98.7518966847
1.66845108598e-05 99.488214364
1.68019837549e-05 100.224532043
1.6919981278e-05 100.960849723
1.70385041512e-05 101.697167402
1.71575530915e-05 102.433485081
1.72771288113e-05 103.169802761
1.73972320175e-05 103.90612044
1.75178634115e-05 104.642438119
1.76390236892e-05 105.378755799
1.77607135401e-05 106.115073478
1.78829336478e-05 106.851391157
1.8005684689e-05 107.587708836
1.81289673339e-05 108.324026516
1.82527822455e-05 109.060344195
1.83771300793e-05 109.796661874
1.85020114832e-05 110.532979554
1.86274270973e-05 111.269297233
1.87533775532e-05 112.005614912
1.88798634743e-05 112.741932592
1.9006885475e-05 113.478250271
1.91344441606e-05 114.21456795
1.9262540127e-05 114.95088563
1.93911739605e-05 115.687203309
1.95203462373e-05 116.423520988
1.96500575234e-05 117.159838668
1.97803083741e-05 117.896156347
1.9911099334e-05 118.632474026
2.00424309364e-05 119.368791706
2.0174303703e-05 120.105109385
2.0306718144e-05 120.841427064
2.04396747572e-05 121.577744743
2.05731740282e-05 122.314062423
2.070721643e-05 123.050380102
2.08418024225e-05 123.786697781
2.09769324523e-05 124.523015461
2.11126069527e-05 125.25933314
2.12488263428e-05 125.995650819
2.13855910278e-05 126.731968499
2.15229013984e-05 127.468286178
2.16607578308e-05 128.204603857
2.17991606859e-05 128.940921537
2.19381103096e-05 129.677239216
2.20776070322e-05 130.413556895
2.22176511682e-05 131.149874575
2.23582430162e-05 131.886192254
2.24993828582e-05 132.622509933
2.26410709599e-05 133.358827612
2.27833075701e-05 134.095145292
2.29260929206e-05 134.831462971
2.30694272259e-05 135.56778065
2.32133106829e-05 136.30409833
2.3357743471e-05 137.040416009
2.35027257514e-05 137.776733688
2.36482576672e-05 138.513051368
2.37943393432e-05 139.249369047
2.39409708855e-05 139.985686726
2.40881523817e-05 140.722004406
2.42358839003e-05 141.458322085
2.43841654906e-05 142.194639764
2.45329971827e-05 142.930957444
2.46823789874e-05 143.667275123
2.48323108958e-05 144.403592802
2.49827928793e-05 145.139910482
2.51338248894e-05 145.876228161
2.52854068579e-05 146.61254584
