pdf x_grid
7.03598215977e-07 -88.0821685791
7.05010894048e-07 -87.2246211895
7.06414636729e-07 -86.3670738
7.07809379393e-07 -85.5095264104
7.09195057743e-07 -84.6519790208
7.1057160782e-07 -83.7944316313
7.11938966006e-07 -82.9368842417
7.13297069027e-07 -82.0793368521
7.14645853965e-07 -81.2217894626
7.15985258255e-07 -80.364242073
7.17315219697e-07 -79.5066946834
7.18635676456e-07 -78.6491472939
7.1994656707e-07 -77.7915999043
7.21247830456e-07 -76.9340525147
7.22539405909e-07 -76.0765051252
7.23821233117e-07 -75.2189577356
7.25093252157e-07 -74.3614103461
7.26355403503e-07 -73.5038629565
7.27607628034e-07 -72.6463155669
7.28849867035e-07 -71.7887681774
7.30082062203e-07 -70.9312207878
7.31304155654e-07 -70.0736733982
7.32516089925e-07 -69.2161260087
7.33717807979e-07 -68.3585786191
7.34909253214e-07 -67.5010312295
7.36090369461e-07 -66.64348384
7.37261100997e-07 -65.7859364504
7.38421392542e-07 -64.9283890608
7.39571189268e-07 -64.0708416713
7.40710436803e-07 -63.2132942817
7.41839081236e-07 -62.3557468921
7.42957069122e-07 -61.4981995026
7.44064347483e-07 -60.640652113
7.45160863818e-07 -59.7831047234
7.46246566106e-07 -58.9255573339
7.47321402807e-07 -58.0680099443
7.48385322871e-07 -57.2104625547
7.49438275739e-07 -56.3529151652
7.50480211353e-07 -55.4953677756
7.51511080153e-07 -54.637820386
7.52530833085e-07 -53.7802729965
7.53539421609e-07 -52.9227256069
7.54536797696e-07 -52.0651782173
7.55522913839e-07 -51.2076308278
7.56497723052e-07 -50.3500834382
7.57461178879e-07 -49.4925360486
7.58413235393e-07 -48.6349886591
7.59353847207e-07 -47.7774412695
7.60282969471e-07 -46.91989388
7.6120055788e-07 -46.0623464904
7.62106568678e-07 -45.2047991008
7.63000958662e-07 -44.3472517113
7.63883685185e-07 -43.4897043217
7.64754706158e-07 -42.6321569321
7.65613980061e-07 -41.7746095426
7.66461465939e-07 -40.917062153
7.67297123409e-07 -40.0595147634
7.68120912665e-07 -39.2019673739
7.68932794482e-07 -38.3444199843
7.69732730215e-07 -37.4868725947
7.70520681809e-07 -36.6293252052
7.71296611799e-07 -35.7717778156
7.72060483314e-07 -34.914230426
7.72812260081e-07 -34.0566830365
7.73551906429e-07 -33.1991356469
7.74279387291e-07 -32.3415882573
7.74994668209e-07 -31.4840408678
7.75697715338e-07 -30.6264934782
7.76388495447e-07 -29.7689460886
7.77066975922e-07 -28.9113986991
7.77733124774e-07 -28.0538513095
7.78386910638e-07 -27.1963039199
7.79028302775e-07 -26.3387565304
7.7965727108e-07 -25.4812091408
7.80273786082e-07 -24.6236617512
7.80877818945e-07 -23.7661143617
7.81469341478e-07 -22.9085669721
7.82048326129e-07 -22.0510195825
7.82614745996e-07 -21.193472193
7.83168574823e-07 -20.3359248034
7.83709787009e-07 -19.4783774139
7.84238357606e-07 -18.6208300243
7.84754262323e-07 -17.7632826347
7.85257477532e-07 -16.9057352452
7.85747980265e-07 -16.0481878556
7.86225748222e-07 -15.190640466
7.86690759768e-07 -14.3330930765
7.87142993941e-07 -13.4755456869
7.8758243045e-07 -12.6179982973
7.88009049682e-07 -11.7604509078
7.88422832698e-07 -10.9029035182
7.88823761242e-07 -10.0453561286
7.89211817738e-07 -9.18780873906
7.89586985296e-07 -8.3302613495
7.89949247711e-07 -7.47271395993
7.90298589467e-07 -6.61516657037
7.9063499574e-07 -5.7576191808
7.90958452396e-07 -4.90007179124
7.91268945997e-07 -4.04252440167
7.91566463802e-07 -3.18497701211
7.91850993767e-07 -2.32742962254
7.92122524547e-07 -1.46988223297
7.92381045501e-07 -0.612334843409
7.9262654669e-07 0.245212546157
7.92859018881e-07 1.10275993572
7.93078453545e-07 1.96030732529
7.93284842864e-07 2.81785471485
7.93478179728e-07 3.67540210442
7.93658457737e-07 4.53294949399
7.93825671206e-07 5.39049688355
7.93979815161e-07 6.24804427312
7.94120885344e-07 7.10559166268
7.94248878212e-07 7.96313905225
7.94363790941e-07 8.82068644181
7.94465621422e-07 9.67823383138
7.94554368269e-07 10.5357812209
7.94630030813e-07 11.3933286105
7.94692609108e-07 12.2508760001
7.94742103929e-07 13.1084233896
7.94778516775e-07 13.9659707792
7.94801849867e-07 14.8235181688
7.94812106151e-07 15.6810655583
7.94809289298e-07 16.5386129479
7.94793403705e-07 17.3961603375
7.94764454494e-07 18.253707727
7.94722447514e-07 19.1112551166
7.9466738934e-07 19.9688025062
7.94599287277e-07 20.8263498957
7.94518149354e-07 21.6838972853
7.94423984331e-07 22.5414446749
7.94316801695e-07 23.3989920644
7.94196611661e-07 24.256539454
7.94063425172e-07 25.1140868436
7.93917253901e-07 25.9716342331
7.93758110248e-07 26.8291816227
7.93586007342e-07 27.6867290123
7.9340095904e-07 28.5442764018
7.93202979928e-07 29.4018237914
7.92992085317e-07 30.259371181
7.92768291251e-07 31.1169185705
7.92531614495e-07 31.9744659601
7.92282072545e-07 32.8320133497
