pdf x_grid
3.45979461983e-06 -129.865631104
3.4856743621e-06 -129.053335869
3.51172487975e-06 -128.241040635
3.53794719316e-06 -127.428745401
3.56434232642e-06 -126.616450167
3.59091130738e-06 -125.804154933
3.61765516755e-06 -124.991859699
3.64457494208e-06 -124.179564465
3.67167166974e-06 -123.367269231
3.69894639285e-06 -122.554973997
3.72640015727e-06 -121.742678763
3.75403401233e-06 -120.930383529
3.78184901081e-06 -120.118088295
3.80984620889e-06 -119.305793061
3.83802666611e-06 -118.493497827
3.8663914453e-06 -117.681202593
3.89494161261e-06 -116.868907359
3.92367823736e-06 -116.056612125
3.9526023921e-06 -115.244316891
3.98171515248e-06 -114.432021657
4.01101759725e-06 -113.619726423
4.04051080821e-06 -112.807431189
4.07019587016e-06 -111.995135955
4.10007387082e-06 -111.182840721
4.13014590084e-06 -110.370545487
4.1604130537e-06 -109.558250253
4.19087642569e-06 -108.745955018
4.22153711584e-06 -107.933659784
4.25239622589e-06 -107.12136455
4.28345486024e-06 -106.309069316
4.31471412585e-06 -105.496774082
4.34617513226e-06 -104.684478848
4.3778389915e-06 -103.872183614
4.40970681801e-06 -103.05988838
4.44177972865e-06 -102.247593146
4.4740588426e-06 -101.435297912
4.50654528131e-06 -100.623002678
4.53924016845e-06 -99.810707444
4.57214462989e-06 -98.99841221
4.60525979356e-06 -98.186116976
4.63858678948e-06 -97.3738217419
4.67212674967e-06 -96.5615265079
4.70588080808e-06 -95.7492312738
4.73985010053e-06 -94.9369360398
4.7740357647e-06 -94.1246408058
4.80843894e-06 -93.3123455717
4.84306076758e-06 -92.5000503377
4.87790239022e-06 -91.6877551036
4.91296495229e-06 -90.8754598696
4.94824959972e-06 -90.0631646356
4.98375747986e-06 -89.2508694015
5.01948974151e-06 -88.4385741675
5.05544753481e-06 -87.6262789334
5.09163201117e-06 -86.8139836994
5.12804432324e-06 -86.0016884654
5.16468562484e-06 -85.1893932313
5.20155707088e-06 -84.3770979973
5.23865981732e-06 -83.5648027632
5.27599502109e-06 -82.7525075292
5.31356384002e-06 -81.9402122952
5.35136743282e-06 -81.1279170611
5.38940695897e-06 -80.3156218271
5.42768357868e-06 -79.503326593
5.46619845281e-06 -78.691031359
5.50495274282e-06 -77.878736125
5.5439476107e-06 -77.0664408909
5.58318421891e-06 -76.2541456569
5.62266373032e-06 -75.4418504228
5.6623873081e-06 -74.6295551888
5.70235611574e-06 -73.8172599548
5.7425713169e-06 -73.0049647207
5.7830340754e-06 -72.1926694867
5.82374555512e-06 -71.3803742526
5.86470691995e-06 -70.5680790186
5.90591933373e-06 -69.7557837846
5.94738396018e-06 -68.9434885505
5.98910196281e-06 -68.1311933165
6.03107450491e-06 -67.3188980824
6.0733027494e-06 -66.5066028484
6.11578785885e-06 -65.6943076144
6.15853099536e-06 -64.8820123803
6.2015333205e-06 -64.0697171463
6.24479599526e-06 -63.2574219122
6.28832017998e-06 -62.4451266782
6.33210703426e-06 -61.6328314442
6.37615771693e-06 -60.8205362101
6.42047338595e-06 -60.0082409761
6.46505519835e-06 -59.195945742
6.5099043102e-06 -58.383650508
6.55502187648e-06 -57.571355274
6.60040905106e-06 -56.7590600399
6.64606698662e-06 -55.9467648059
6.69199683459e-06 -55.1344695718
6.73819974505e-06 -54.3221743378
6.78467686672e-06 -53.5098791038
6.83142934684e-06 -52.6975838697
6.87845833114e-06 -51.8852886357
6.92576496375e-06 -51.0729934016
6.97335038715e-06 -50.2606981676
7.02121574209e-06 -49.4484029336
7.06936216754e-06 -48.6361076995
7.11779080061e-06 -47.8238124655
7.16650277647e-06 -47.0115172314
7.21549922835e-06 -46.1992219974
7.26478128737e-06 -45.3869267634
7.31435008258e-06 -44.5746315293
7.36420674081e-06 -43.7623362953
7.41435238667e-06 -42.9500410612
7.46478814245e-06 -42.1377458272
7.51551512804e-06 -41.3254505932
7.56653446091e-06 -40.5131553591
7.61784725601e-06 -39.7008601251
7.66945462574e-06 -38.888564891
7.72135767984e-06 -38.076269657
7.77355752537e-06 -37.263974423
7.82605526661e-06 -36.4516791889
7.87885200502e-06 -35.6393839549
7.93194883919e-06 -34.8270887208
7.98534686474e-06 -34.0147934868
8.03904717429e-06 -33.2024982528
8.09305085736e-06 -32.3902030187
8.14735900036e-06 -31.5779077847
8.20197268649e-06 -30.7656125506
8.2568929957e-06 -29.9533173166
8.31212100461e-06 -29.1410220826
8.36765778646e-06 -28.3287268485
8.42350441106e-06 -27.5164316145
8.4796619447e-06 -26.7041363804
8.53613145012e-06 -25.8918411464
8.59291398646e-06 -25.0795459124
8.65001060915e-06 -24.2672506783
8.7074223699e-06 -23.4549554443
8.76515031664e-06 -22.6426602102
8.82319549341e-06 -21.8303649762
