pdf x_grid
0.000306684308347 -83.3082962036
0.000308216638984 -82.3889616241
0.000309745265191 -81.4696270446
0.000311270067434 -80.5502924652
0.000312790926249 -79.6309578857
0.000314307722264 -78.7116233062
0.000315820336217 -77.7922887267
0.000317328648977 -76.8729541472
0.000318832541558 -75.9536195677
0.000320331895147 -75.0342849883
0.000321826591112 -74.1149504088
0.000323316511034 -73.1956158293
0.000324801536714 -72.2762812498
0.000326281550203 -71.3569466703
0.000327756433813 -70.4376120908
0.00032922607014 -69.5182775113
0.000330690342087 -68.5989429319
0.000332149132874 -67.6796083524
0.000333602326066 -66.7602737729
0.000335049805589 -65.8409391934
0.000336491455748 -64.9216046139
0.000337927161248 -64.0022700344
0.000339356807213 -63.082935455
0.000340780279205 -62.1636008755
0.000342197463243 -61.244266296
0.000343608245821 -60.3249317165
0.00034501251393 -59.405597137
0.000346410155073 -58.4862625575
0.000347801057288 -57.566927978
0.000349185109164 -56.6475933986
0.00035056219986 -55.7282588191
0.000351932219125 -54.8089242396
0.000353295057316 -53.8895896601
0.000354650605417 -52.9702550806
0.000355998755055 -52.0509205011
0.000357339398522 -51.1315859217
0.000358672428792 -50.2122513422
0.000359997739537 -49.2929167627
0.000361315225147 -48.3735821832
0.000362624780749 -47.4542476037
0.000363926302223 -46.5349130242
0.000365219686219 -45.6155784447
0.000366504830177 -44.6962438653
0.000367781632343 -43.7769092858
0.000369049991786 -42.8575747063
0.000370309808416 -41.9382401268
0.000371560983001 -41.0189055473
0.000372803417183 -40.0995709678
0.000374037013495 -39.1802363884
0.00037526167538 -38.2609018089
0.000376477307202 -37.3415672294
0.000377683814269 -36.4222326499
0.000378881102842 -35.5028980704
0.000380069080157 -34.5835634909
0.000381247654438 -33.6642289114
0.000382416734912 -32.744894332
0.000383576231825 -31.8255597525
0.000384726056458 -30.906225173
0.000385866121142 -29.9868905935
0.00038699633927 -29.067556014
0.000388116625315 -28.1482214345
0.000389226894843 -27.2288868551
0.000390327064528 -26.3095522756
0.000391417052162 -25.3902176961
0.000392496776677 -24.4708831166
0.000393566158148 -23.5515485371
0.000394625117817 -22.6322139576
0.000395673578097 -21.7128793781
0.000396711462589 -20.7935447987
0.000397738696098 -19.8742102192
0.000398755204637 -18.9548756397
0.000399760915447 -18.0355410602
0.000400755757005 -17.1162064807
0.000401739659036 -16.1968719012
0.000402712552526 -15.2775373218
0.00040367436973 -14.3582027423
0.000404625044189 -13.4388681628
0.000405564510732 -12.5195335833
0.000406492705495 -11.6001990038
0.000407409565924 -10.6808644243
0.000408315030791 -9.76152984485
0.0004092090402 -8.84219526536
0.000410091535596 -7.92286068588
0.000410962459777 -7.00352610639
0.000411821756899 -6.08419152691
0.000412669372489 -5.16485694743
0.00041350525345 -4.24552236794
0.000414329348069 -3.32618778846
0.000415141606028 -2.40685320897
0.000415941978406 -1.48751862949
0.000416730417692 -0.568184050003
0.000417506877788 0.351150529482
0.000418271314016 1.27048510897
0.000419023683128 2.18981968845
0.000419763943305 3.10915426794
0.000420492054169 4.02848884742
0.000421207976788 4.9478234269
0.000421911673676 5.86715800639
0.000422603108802 6.78649258587
0.000423282247597 7.70582716536
0.000423949056951 8.62516174484
0.000424603505224 9.54449632433
0.000425245562245 10.4638309038
0.000425875199317 11.3831654833
0.000426492389223 12.3025000628
0.000427097106222 13.2218346423
0.000427689326059 14.1411692218
0.000428269025961 15.0605038012
0.000428836184645 15.9798383807
0.000429390782312 16.8991729602
0.000429932800655 17.8185075397
0.000430462222859 18.7378421192
0.000430979033596 19.6571766987
0.000431483219034 20.5765112781
0.00043197476683 21.4958458576
0.000432453666134 22.4151804371
0.000432919907586 23.3345150166
0.000433373483317 24.2538495961
0.000433814386947 25.1731841756
0.000434242613586 26.092518755
0.000434658159826 27.0118533345
0.000435061023747 27.931187914
0.00043545120491 28.8505224935
0.000435828704354 29.769857073
0.000436193524598 30.6891916525
0.000436545669631 31.608526232
0.000436885144916 32.5278608114
0.000437211957379 33.4471953909
0.000437526115411 34.3665299704
0.00043782762886 35.2858645499
0.000438116509029 36.2051991294
0.000438392768669 37.1245337089
0.000438656421976 38.0438682883
0.000438907484585 38.9632028678
0.000439145973562 39.8825374473
0.000439371907402 40.8018720268
0.00043958530602 41.7212066063
0.000439786190746 42.6405411858
0.000439974584318 43.5598757653
0.000440150510875 44.4792103447
0.000440313995949 45.3985449242
0.000440465066459 46.3178795037
0.000440603750701 47.2372140832
0.000440730078344 48.1565486627
0.000440844080417 49.0758832422
0.000440945789304 49.9952178216
0.000441035238734 50.9145524011
0.000441112463771 51.8338869806
0.000441177500809 52.7532215601
0.000441230387555 53.6725561396
0.000441271163028 54.5918907191
0.000441299867543 55.5112252986
0.000441316542701 56.430559878
0.000441321231385 57.3498944575
0.000441313977741 58.269229037
0.000441294827172 59.1885636165
0.000441263826328 60.107898196
0.000441221023089 61.0272327755
0.000441166466562 61.9465673549
0.000441100207062 62.8659019344
0.000441022296103 63.7852365139
0.000440932786388 64.7045710934
0.000440831731792 65.6239056729
0.000440719187355 66.5432402524
0.000440595209265 67.4625748319
0.000440459854847 68.3819094113
0.000440313182552 69.3012439908
0.00044015525194 70.2205785703
0.000439986123669 71.1399131498
0.000439805859481 72.0592477293
0.00043961452219 72.9785823088
0.000439412175665 73.8979168882
0.000439198884818 74.8172514677
0.000438974715591 75.7365860472
0.000438739734938 76.6559206267
0.000438494010817 77.5752552062
0.000438237612167 78.4945897857
0.000437970608901 79.4139243652
0.000437693071887 80.3332589446
0.000437405072933 81.2525935241
0.000437106684775 82.1719281036
0.00043679798106 83.0912626831
0.000436479036327 84.0105972626
0.000436149926 84.9299318421
0.000435810726365 85.8492664215
0.000435461514557 86.768601001
0.000435102368546 87.6879355805
0.000434733367117 88.60727016
0.000434354589858 89.5266047395
0.000433966117144 90.445939319
0.000433568030117 91.3652738985
0.000433160410675 92.2846084779
0.00043274334145 93.2039430574
0.000432316905799 94.1232776369
0.000431881187779 95.0426122164
0.000431436272138 95.9619467959
0.000430982244295 96.8812813754
0.000430519190325 97.8006159548
0.000430047196939 98.7199505343
0.000429566351472 99.6392851138
0.000429076741864 100.558619693
0.000428578456641 101.477954273
0.000428071584905 102.397288852
0.000427556216309 103.316623432
0.000427032441045 104.235958011
0.000426500349829 105.155292591
0.000425960033877 106.07462717
0.000425411584896 106.99396175
0.000424855095062 107.913296329
0.000424290657006 108.832630909
0.000423718363794 109.751965488
0.000423138308914 110.671300068
0.000422550586257 111.590634647
0.000421955290099 112.509969227
0.000421352515086 113.429303806
0.000420742356218 114.348638386
0.000420124908828 115.267972965
0.00041950026857 116.187307545
0.000418868531401 117.106642124
0.000418229793562 118.025976704
0.000417584151563 118.945311283
0.000416931702166 119.864645862
0.00041627254237 120.783980442
