pdf x_grid
2.10176368847e-06 -68.0676498413
2.1218799566e-06 -67.2478162199
2.14218935883e-06 -66.4279825985
2.16269374568e-06 -65.6081489771
2.18339498248e-06 -64.7883153557
2.20429494938e-06 -63.9684817343
2.22539554143e-06 -63.1486481129
2.24669866859e-06 -62.3288144916
2.26820625581e-06 -61.5089808702
2.28992024302e-06 -60.6891472488
2.3118425852e-06 -59.8693136274
2.33397525243e-06 -59.049480006
2.35632022987e-06 -58.2296463846
2.37887951785e-06 -57.4098127632
2.40165513188e-06 -56.5899791418
2.4246491027e-06 -55.7701455204
2.44786347627e-06 -54.950311899
2.47130031384e-06 -54.1304782776
2.49496169197e-06 -53.3106446562
2.51884970255e-06 -52.4908110348
2.5429664528e-06 -51.6709774134
2.56731406536e-06 -50.8511437921
2.59189467824e-06 -50.0313101707
2.61671044491e-06 -49.2114765493
2.64176353425e-06 -48.3916429279
2.66705613064e-06 -47.5718093065
2.6925904339e-06 -46.7519756851
2.71836865939e-06 -45.9321420637
2.74439303796e-06 -45.1123084423
2.77066581598e-06 -44.2924748209
2.79718925537e-06 -43.4726411995
2.82396563358e-06 -42.6528075781
2.85099724363e-06 -41.8329739567
2.8782863941e-06 -41.0131403353
2.90583540913e-06 -40.1933067139
2.93364662843e-06 -39.3734730925
2.96172240729e-06 -38.5536394712
2.99006511656e-06 -37.7338058498
3.01867714266e-06 -36.9139722284
3.04756088761e-06 -36.094138607
3.07671876895e-06 -35.2743049856
3.1061532198e-06 -34.4544713642
3.13586668884e-06 -33.6346377428
3.16586164026e-06 -32.8148041214
3.19614055381e-06 -31.9949705
3.22670592473e-06 -31.1751368786
3.25756026377e-06 -30.3553032572
3.28870609717e-06 -29.5354696358
3.32014596663e-06 -28.7156360144
3.35188242928e-06 -27.895802393
3.3839180577e-06 -27.0759687717
3.41625543985e-06 -26.2561351503
3.44889717906e-06 -25.4363015289
3.48184589401e-06 -24.6164679075
3.51510421869e-06 -23.7966342861
3.54867480238e-06 -22.9768006647
3.5825603096e-06 -22.1569670433
3.6167634201e-06 -21.3371334219
3.65128682879e-06 -20.5172998005
3.68613324571e-06 -19.6974661791
3.72130539601e-06 -18.8776325577
3.75680601989e-06 -18.0577989363
3.79263787256e-06 -17.2379653149
3.82880372416e-06 -16.4181316935
3.86530635977e-06 -15.5982980721
3.90214857932e-06 -14.7784644508
3.93933319754e-06 -13.9586308294
3.97686304389e-06 -13.138797208
4.01474096255e-06 -12.3189635866
4.05296981231e-06 -11.4991299652
4.09155246653e-06 -10.6792963438
4.13049181307e-06 -9.8594627224
4.16979075423e-06 -9.039629101
4.20945220668e-06 -8.21979547961
4.24947910138e-06 -7.39996185822
4.28987438352e-06 -6.58012823682
4.33064101243e-06 -5.76029461543
4.37178196151e-06 -4.94046099404
4.41330021816e-06 -4.12062737264
4.45519878368e-06 -3.30079375125
4.4974806732e-06 -2.48096012986
4.54014891559e-06 -1.66112650846
4.58320655336e-06 -0.841292887071
4.62665664258e-06 -0.0214592656775
